ID,TITLE,LABEL
3132,This is literally the biggest news story in the world,0
3133,Did air pollution kill nine-year-old Ella?,-1
3134,Emissions reduction fund could be used to upgrade 40-year-old coal-fired power plant,0
3135,"Meal kits cut food waste but packaging is a problem, study finds",-1
3136,Headteachers in a bind as pupils prepare to go on UK climate strike,0
3137,Our lost world in watercolours – the paintings that documented Earth,0
3138,"To avoid environmental catastrophe, everything must change",-1
3139,Academics back UK schools' climate change strikes,1
3140,School climate strike children’s brave stand has our support,0
3141,Composer Laura Bowler: my journey to the end of the world,0
3142,Kids v climate change – inside the 15 February edition of the Guardian Weekly,0
3143,"'If it gets me, it gets me': the town where residents live alongside polar bears",-1
3144,Australia won’t meet the Paris targets despite what recent research claims,-1
3145,Labour to set out plans to decarbonise UK and fulfil green jobs pledge,0
3146,School climate strikes: share your videos and stories,0
3147,Harrison Ford: leaders who deny climate change are 'on the wrong side of history',-1
3148,Humanity faces an existential crisis – Labour must join the fightback,-1
3149,Climate and economic risks 'threaten 2008-style systemic collapse',1
3150,9/11 and the terrorists on trial,0
3151,The Guardian view on the mass death of insects: this threatens us all,-1
3152,Critics attack secrecy at UN body seeking to cut global airline emissions,0
3153,What polar bears in a Russian apartment block reveal about the climate crisis,-1
3154,The Green New Deal offers radical environmental and economic change,1
3155,Hunter Valley coalmine ruling buoys other anti-mine campaigners,0
3156,"Australia is the canary, and the coalmine, for the world when it comes to water stress",-1
3157,Independents and climate form perfect storm for the good ship Coalition,-1
3158,Facing up to global challenges at Davos,0
3159,"Why are insects in decline, and can we do anything about it?",-1
3160,Pupils’ climate change strike threat poses dilemma for heads,0
3161,"Tony Abbott on track to lose Warringah to Zali Steggall, poll shows",0
3162,"Floods, fire and drought: Australia, a country in the grip of extreme weather bingo",-1
3163,The potato solution: how the Guardian switched to biodegradable packaging,0
3164,Stand by for Liberal fightback as Labor steals march in marginals,0
3165,After the fire: signs of life amid the ashes – in pictures,-1
3166,'I feel very angry': the 13-year-old on school strike for climate action,-1
3167,UK pupils to join global strike over climate change crisis,0
3168,Court rules out Hunter Valley coalmine on climate change grounds,0
3169,The Guardian view on teenage activists: protesters not puppets,0
3170,"Australia can meet Paris targets if government doesn't hinder progress, report claims",0
3171,Ski president sorry for praising dictators and attacking 'so-called' climate change,-1
3172,Green New Deal: Ocasio-Cortez unveils bold plan to fight climate change,0
3173,A Green New Deal can give us the freedoms to allow humanity to flourish,0
3174,Michael McCormack makes first visit to Menindee since fish kill: 'We’re all experts in hindsight',0
3175,Cavity two-thirds the size of Manhattan discovered under Antarctic glacier,-1
3176,Climate change is the deadliest legacy we will leave the young,-1
3177,"2018 was world's fourth hottest year on record, scientists confirm",-1
3178,Adam Watson obituary,-1
3179,The children skipping school aren't ruining the planet – you are,0
3180,Met Office: global warming could exceed 1.5C within five years,-1
3181,Trump State of the Union speech: what climate change experts say,-1
3182,Pope Francis offered $1m charity donation to go vegan for Lent,0
3183,Belgian minister resigns over school-strike conspiracy claims,0
3184,Zali Steggall says Labor needs to commit to stopping Adani coalmine,0
3185,Climate change set to disrupt Australia's summer sports calendar,-1
3186,UK chips an inch shorter after summer heatwave – report,-1
3187,Is climate change far worse than we realise?,-1
3188,Tasmania is burning. The climate disaster future has arrived while those in power laugh at us,-1
3189,"A third of Himalayan ice cap doomed, finds report",-1
3190,Rising temperatures to make oceans bluer and greener,-1
3191,Climate change 2020: can the Democrats make it an election issue?,0
3192,David Wallace-Wells on climate: ‘People should be scared – I'm scared’,-1
3193,"Belgian kids march against climate change – why don't ours, ask Dutch",0
3194,How to change the minds of climate deniers,1
3195,"The tech giants won’t like it, but a digital tax must become a reality",-1
3196,‘The devastation of human life is in view’: what a burning world tells us about climate change,-1
3197,Climate change is a burning issue (again) in voters' minds,-1
3198,"Australia's extreme heat is sign of things to come, scientists warn",-1
3199,BP to explain how business chimes with Paris climate deal,-1
3200,The destructive Tasmanian bushfires 2019 - in pictures,-1
3201,Disaster in the Australian outback,-1
3202,Trump picks climate change skeptic for EPA science board – as it happened,-1
3203,"Australia has long had its freakishly hot days, but this summer feels different",-1
3204,January was Australia's hottest month since records began,-1
3205,European colonization of Americas killed so many it cooled Earth's climate,-1
3206,Queensland warns Coalition's energy law could force privatisations,-1
3207,What is the polar vortex – and how is it linked to climate change?,-1
3208,The left must be bold and back a green new deal,0
3209,What happened to our electricity system in the heat? Coal and gas plants failed,-1
3210,Life at -58F: I went inside the frozen heart of America's polar vortex,-1
3211,Josh Frydenberg defends Coalition's climate record as he faces challenge in Kooyong,-1
3212,The miracle method for sustainable rice – and bigger harvests,0
3213,"Australia’s paltry electric car uptake will cost health, jobs and environment – report",0
3214,This is my first real natural disaster and it sucks,-1
3215,"The need for better soil, and fewer people",0
3216,Teen activist’s strong words for world leaders at Davos,0
3217,The Liberal party has lost the plot – that’s why I’m running as an independent,-1
3218,"It's time to 'take out' environment ministers who fail on climate, says Oliver Yates",-1
3219,"Investors urge KFC, McDonald's and Burger King to cut emissions",-1
3220,"Elites' response to climate change must be fair, says EU official",0
3221,"Desalination, dams and the big dry: the challenges of managing Australia's water supply – video",-1
3222,Insects worm their way into Selfridges food hall in ‘bug bars’,0
3223,Weatherwatch: walls cannot keep out climate change,-1
3224,"Con or cop, they’re all in the same boat",0
3225,Above and below the Great Australian Bight – a photo essay,0
3226,When the ice melts: the catastrophe of vanishing glaciers – podcast,-1
3227,"Looking on the bright side of climate change, think of all the money corporations can make",-1
3228,The way we eat is killing us – and the planet,-1
3229,Tony Abbott’s worst fear as Zali Steggall gets off to flying start in Warringah,0
3230,Zali Steggall to challenge Tony Abbott for Warringah seat,0
3231,Weatherwatch: a good time had by all at the last Thames frost fair,-1
3232,Extinction Rebellion activists occupy Scottish parliament,0
3233,"'Our house is on fire': Greta Thunberg, 16, urges leaders to act on climate",-1
3234,Cod stocks on course to crash if ocean warming continues,-1
3235,When the river runs dry: the Australian towns facing heatwave and drought,-1
3236,Australia extreme heatwave: power outages in Melbourne amid 'load shedding' – as it happened,-1
3237,‘Worrying’ rise in global CO2 forecast for 2019,-1
3238,Melbourne heatwave: city expecting 44C as Victoria faces hottest day since Black Saturday,-1
3239,Doomsday clock stays at two minutes to midnight as crisis now 'new abnormal',-1
3240,Teenage activist takes School Strikes 4 Climate Action to Davos,0
3241,Why people in the US south stay put in the face of climate change,-1
3242,Military buildup in Arctic as melting ice reopens northern borders,-1
3243,"Adelaide breaks its all-time heat record, hitting 46.6C, in extreme Australia heatwave",-1
3244,South Australia breaks temperature records as Port Augusta hits 49.5C – as it happened,-1
3245,Should we stop eating meat? Not while humans are the real weapons of climate destruction,0
3246,John Lanchbery obituary,-1
3247,'Nothing to fear': Jacinda Ardern urges world leaders to act on climate change – video,0
3248,'When to Ambae?' Volcano-hit islanders long for home – in pictures,-1
3249,Specieswatch: will population of nasty Cleg fly surge again?,0
3250,David Attenborough warns of damage humans can do ‘without even noticing’ – video,-1
3251,The Guardian view on rising sea levels: a warning from Greenland,-1
3252,Analysis warns of lack of progress on 2020 global emissions target,-1
3253,"Americans’ climate change concerns surge to record levels, poll shows",-1
3254,David Attenborough and Prince William take world leaders to task on environment,1
3255,Record private jet flights into Davos as leaders arrive for climate talk,-1
3256,Greenland's ice melting faster than scientists previously thought – study,-1
3257,'It's something very precious': painting oceans to showcase climate change,-1
3258,"George Orwell said the world’s bureaucrats couldn’t take spring from us, but they are",-1
3259,"'The Garden of Eden is no more', David Attenborough warns Davos summit – video",-1
3260,Weatherwatch: climate change cooks up ideal conditions for snow,-1
3261,David Attenborough tells Davos: ‘The Garden of Eden is no more’,-1
3262,Annie Proulx on the best books to understand climate change,0
3263,"What can we do, right now, about climate change?",0
3264,How to stop the climate crisis: six lessons from the campaign that saved the ozone,0
3265,A global economic slowdown is on the horizon – so can Labor put principle before politics?,-1
3266,‘It’s like hell here’: Australia bakes as record temperatures nudge 50C,-1
3267,Readers' hopes for 2019: what would you like us to cover this year?,0
3268,"'I’m a freegan – I get food from bins, foraging or my garden'",-1
3269,North American glaciers melting much faster than 10 years ago – study,-1
3270,What we don’t talk about when we only talk about Brexit,-1
3271,This plant-focused diet won’t save the planet,-1
3272,"Antarctic expedition yields remains of tiny, ancient 'water bears'",1
3273,More trees are the answer to cool down our cities,0
3274,Australia heatwave: overnight minimum of 35.9C in Noona sets new record,-1
3275,Does Hitachi decision mean the end of UK's nuclear ambitions?,0
3276,"New plant-focused diet would ‘transform’ planet’s future, say scientists",0
3277,Tony Abbott played us for fools on electricity prices. Will we be played again?,-1
3278,The Guardian view on warming oceans: a rising toll,-1
3279,Holding back the tides: Sydney's battle against coastal erosion,-1
3280,Our oceans broke heat records in 2018 and the consequences are catastrophic,-1
3281,"Global tensions holding back climate change fight, says WEF",-1
3282,Trump's war on science: how the US is putting politics above evidence,-1
3283,The primacy of climate change,0
3284,Damning Murray-Darling report says NSW 'well behind' on water-sharing plans,0
3285,Immediate fossil fuel phaseout could arrest climate change – study,0
3286,Insect collapse: ‘We are destroying our life support systems’,-1
3287,Standing Rock inspired Ocasio-Cortez to run. That's the power of protest,1
3288,Growing pains: how the climate crisis is changing British gardens,-1
3289,Ion age: why the future will be battery powered,0
3290,Country diary: the spruces’ time is up,-1
3291,Everything you need to know about the Guardian's 2019 best beaches poll,0
3292,Weatherwatch: heat waves are getting larger as well as hotter,-1
3293,A frozen history of climate change – in pictures,0
3294,Warming oceans likely to raise sea levels 30cm by end of century – study,-1
3295,He’s been president a week – and already Bolsonaro is damaging Brazil,-1
3296,Australia had third-warmest year on record in 2018,-1
3297,Not all environmentalists eat tofu: the hunters fighting climate change,0
3298,Peta Credlin's preselection could be the spark that blows up the Liberal party,0
3299,Carbon emissions up as Trump agenda rolls back climate change work,-1
3300,When the ice melts: the catastrophe of vanishing glaciers,-1
3301,Global warming of oceans equivalent to an atomic bomb per second,-1
3302,Dutch eco initiative halves energy bills in first UK homes,1
3303,The end of coffee: could Australia save the world's beans?,0
3304,"Live in Hope, die in Caergwrle",-1
3305,Katharine Hayhoe: 'A thermometer is not liberal or conservative',-1
3306,Climate change ravages Turner’s majestic glaciers,-1
3307,Caroline Lucas urges parliament to 'seriously consider' tax on meat,0
3308,'Ditch cling film and switch to soap': 10 easy ways to reduce your plastics use in 2019,0
3309,UK power stations' electricity output lowest since 1994,1
3310,Trudeau's environmental record on the line in Canada election year,0
3311,'Momentum is growing': reasons to be hopeful about the environment in 2019,1
3312,One person’s recycling won’t stop climate change in itself. We must act collectively,0
3313,Ellie Goulding: 'I'm finally myself again',0
3314,Time for politicians to make 'stark choices' over climate change,0
3315,"Queensland fought to stop Daintree’s world heritage listing, cabinet papers reveal",0
3316,In 2018 the Australian government chased its energy tail. Here's a more hopeful story,-1
3317,Weatherwatch: global wind speeds weakening over land,-1
3318,Cabinet papers 1996-1997: how Australia worked to water down Kyoto climate targets,-1
3319,California's coastal habitats face existential threat from rising seas,-1
3320,City life in miniature: the tiny cement sculptures hidden across Europe,-1
3321,"Bloomberg slams Trump on climate change, which Brown likens to Nazism",-1
3322,"From showbiz to spaceships, what we can expect in 2019",0
3323,The Observer’s blueprint for a better Britain in 2019,0
3324,Kathy Castor named to lead restored House panel on climate change,0
3325,"2019, a grim year in prospect – cartoon",-1
3326,America's year of extreme weather and eruptions – in pictures,-1
3327,We live in the worst of times – but amid the darkness good things happened in 2018,-1
3328,"Fewer people, fewer flights – to save the planet",-1
3329,Late frost gives UK magic mushroom hunters an extra high,0
3330,In 1993 my agency warned of climate change. In 1995 it was abolished,-1
3331,'It's warm water now': climate change strands sea turtles on Cape Cod shores,-1
3332,From George Pell to Roger 'the ripped kangaroo': Australia's 2018 – in pictures,0
3333,Father Christmas’s winter wonderland homes are hotting up,-1
3334,Labour would 'radically transform economy' to focus on climate change,0
3335,The science stories that shook 2018,0
3336,Frankie Boyle’s review of 2018: 'Let's forget Brexit and enjoy our last Christmas with running water',0
3337,"Scott Pruitt never gave up EPA plans to debate climate science, records show",-1
3338,Business as usual isn’t an option – we only have one planet,-1
3339,Brazil’s leadership on climate change,-1
3340,BBC's London HQ put on lockdown over climate change protest,1
3341,‘The heatwave was a wake up call’: readers on a year of climate change anxiety,-1
3342,Deadly weather: the human cost of 2018's climate disasters – visual guide,-1
3343,Cross Section: Dame Jane Francis - Science Weekly podcast,0
3344,'We are at war': New York's rat crisis made worse by climate change,-1
3345,"Australia to miss 2030 emissions targets by vast margin, Coalition's projections reveal",-1
3346,"Risks of 'domino effect' of tipping points greater than thought, study says",-1
3347,Time to end ‘debate’ on climate change,-1
3348,Last day in Paradise: the untold story of how a fire swallowed a town,-1
3349,Can folk music save the honeybee?,0
3350,"We’re back to the 1930s politics of anger and, yes, appeasement",-1
3351,Industry backs NSW call for Morrison government to require emissions cut,-1
3352,Retail gloom is good news for the environment,0
3353,"Australia experiencing more heat, longer fire seasons and rising oceans",-1
3354,EU coal subsidy phase-out 'completely inconsistent with Paris deal',-1
3355,What would Jesus do? Talking with evangelicals about climate change,0
3356,Lichens: hardy organisms warn of pollution and climate change,0
3357,Blind creature that buries head in sand named after Donald Trump,-1
3358,Carmakers criticise 'unrealistic' EU plan to slash vehicle emissions,-1
3359,Global warming melting UK dreams of a white Christmas,-1
3360,UN climate talks set stage for humanity’s two most crucial years,0
3361,MEPs to scrutinise ExxonMobil's alleged role in climate change misinformation,-1
3362,Climate change activists vow to step up protests around world,1
3363,"Blackcurrant crops hit by milder winters, study shows",-1
3364,"The Guardian view on COP24: while climate talks continue, there is hope",0
3365,"Make climate crisis top editorial priority, XR campaign urges BBC",0
3366,BBC has a key role in tackling the climate emergency,0
3367,"UN climate accord 'inadequate' and lacks urgency, experts warn",-1
3368,What was agreed at COP24 in Poland and why did it take so long?,0
3369,'We can move forward now': UN climate talks take significant step,0
3370,Head in the clouds: the woman scaling fresh climate change heights,-1
3371,"To take on climate change, we need to change our vocabulary",0
3372,A new age of diplomacy – Australian politics live podcast,0
3373,Progress and problems as UN climate change talks end with a deal,0
3374,UN climate change talks avoid contentious issues in draft agreement,0
3375,Cutting emissions proves a sticking point at Poland climate talks,-1
3376,A youth activist on the climate crisis: politicians won't save us,-1
3377,"Our environment is for life, not just for Christmas",0
3378,Poland's deadly addiction to coal – in pictures,-1
3379,Can Poland wean itself off coal?,-1
3380,This newsletter will definitely not mention Brexit*,-1
3381,Alaska's vanishing ice threatens to destroy cultures – including our own,-1
3382,Reforesting the world: the Australian farmer with 240m trees to his name,-1
3383,Pacific nations under climate threat urge Australia to abandon coal within 12 years,-1
3384,China demands developed countries 'pay their debts' on climate change,1
3385,UK bids to host 2020 UN climate change summit,0
3386,"Global warming should be called global heating, says key scientist",-1
3387,Banks urged not to fund coal power as government moves to underwrite projects,0
3388,How to create a leaderless revolution and win lasting political change,0
3389,"Australia’s carbon emissions highest on record, data shows",-1
3390,Labor won't rule out using 'accounting tricks' to meet emissions reduction targets,0
3391,Australia turns back on allies as it refuses to cut emissions above Paris pledge,-1
3392,Climate change talks lead to heightened pledge to cut emissions,0
3393,The Guardian view on global warming: time is running out,-1
3394,We need a non-proliferation treaty for fossil fuels,0
3395,"Neil Young's made a start, but the arts must do more to oppose dirty money",0
3396,"As climate change bites in America’s midwest, farmers are desperate to ring the alarm",-1
3397,Five ways to talk to your family and friends about the climate crisis this Christmas,-1
3398,Australia likely to use controversial Kyoto loophole to meet Paris agreement,-1
3399,US accused of obstructing talks at UN climate change summit,-1
3400,London mayor unveils plan to tackle 'climate emergency',0
3401,East Antarctica glacial stronghold melting as seas warm,-1
3402,'Window is narrowing': scientists urge action at UN climate talks,-1
3403,Icebergs ahead! Olafur Eliasson brings the frozen fjord to Britain,-1
3404,"Goodwill is for life, not just for Christmas. I want it to be my legacy",-1
3405,"The will of the people is to halt climate change, what about politicians?",0
3406,Australia only nation to join US at pro-coal event at COP24 climate talks,-1
3407,"Climate change a 'secondary' issue, says Brazil's environment minister",-1
3408,Protesters disrupt US panel's fossil fuels pitch at climate talks,0
3409,Extinction Rebellion goes global in run-up to week of international civil disobedience,0
3410,The new abnormal: why fires like Paradise will happen again and again,-1
3411,Global commitment to climate change dies on the floor of a committee and Australia is silent,-1
3412,"Tackle climate or face financial crash, say world's biggest investors",-1
3413,BP faces shareholder challenge over carbon targets,-1
3414,Australia's silence during climate change debate shocks COP24 delegates,-1
3415,Act now to prevent an environmental catastrophe,-1
3416,Largest ever group of global investors call for more action to meet Paris targets,0
3417,"If Democrats want to seek the truth, they must investigate ExxonMobil",-1
3418,US and Russia ally with Saudi Arabia to water down climate pledge,-1
3419,'Like opening a fan oven': Australia's rainforest threatened by bushfires,-1
3420,Next election test of leadership on climate and the environment,0
3421,Airlines ignoring efficient planes in blow to carbon targets – study,-1
3422,'We live in a lobstocracy': Maine town is feeling the effects of climate change,-1
3423,"Human rights for the 21st century: by Margaret Atwood, Reni Eddo-Lodge, Dave Eggers and more",0
3424,Our age lacks gravitas. That’s why we cannot deal with crisis,-1
3425,'It's a sad reality': a troubling trend sees a 97% decline in monarch butterflies,-1
3426,'Generational divide': UK split by age over tax rises for public services,-1
3427,Weatherwatch: stormy future could disrupt Hebridean lifeline,-1
3428,"Any Trump infrastructure deal must tackle climate change, Democrats warn",-1
3429,"Hooray for free buses – this is how we create a greener, cleaner world",0
3430,We are not all doomed. Not yet,1
3431,Trump rolls back climate change rule that restricted new coal plants,-1
3432,"The 'great dying': rapid warming caused largest extinction event ever, report says",-1
3433,"Compared to the threat of climate change, Brexit is a distraction",-1
3434,Climate change made UK heatwave 30 times more likely – Met Office,-1
3435,"The Guardian view on climate change: too much, too soon",-1
3436,Sea levels may rise more rapidly due to Greenland ice melt,-1
3437,'Brutal news': global carbon emissions jump to all-time high in 2018,-1
3438,"Save millions of lives by tackling climate change, says WHO",-1
3439,Beef-eating 'must fall drastically' as world population grows,0
3440,The point of no return - inside the 7 December issue of The Guardian Weekly,-1
3441,"Invest in Africa's youth before migration to Europe doubles, says UN official",-1
3442,Trump's disbelief won't stop dangerous climate change,-1
3443,Turnbull speech draft said Labor's 45% emissions target might not drive up bills,-1
3444,Victorian Liberal leader hopeful John Pesutto lashes out at federal party after losing seat,-1
3445,Students left hanging during Canberra trip to confront Morrison on climate change,0
3446,Australian mining giants 'may be breaking law' by ignoring climate change risks,-1
3447,Rightwing taskforce secretly approves anti-environment resolutions,-1
3448,Macron’s U-turn on eco-tax rise gives green lobby fuel for thought,0
3449,How to make a carbon tax popular? Give the proceeds to the people,1
3450,Progressive lawmakers call for climate change revolution,1
3451,"'Our leaders are like children,' school strike founder tells climate summit",0
3452,Bushfires in the tropics: Queensland faces terrifying new reality,-1
3453,The Guardian view on the gilets jaunes: Macron needs to regain his popular touch,0
3454,Ben Jennings on Donald Trump and climate change – cartoon,0
3455,Students blockade schools as French protests spread,0
3456,"'Continuation of civilisation is in your hands,' Attenborough tells world leaders – video ",0
3457,A billion people without electricity ‘missing out on pledged climate funds’,-1
3458,David Attenborough: collapse of civilisation is on the horizon,-1
3459,World Bank to invest $200bn to combat climate change,1
3460,Climate adaptation proves the bee's knees for fishermen in Madagascar,-1
3461,The 'climate diaspora' trying to save the Paris agreement from Trump,-1
3462,"Insurers in UK and US lagging behind in divesting from coal, report finds",-1
3463,"Coal, coal, coal and soaring emissions – as a Liberal, I have had enough",-1
3464,'We are last generation that can stop climate change' – UN summit,-1
3465,Portrait of a planet on the verge of climate catastrophe,-1
3466,Scott Morrison is fighting the 2007 election again. It can only backfire,-1
3467,We ban cannabis but let people eat as much meat as they want. That makes no sense,-1
3468,Trump officials argue climate change warnings based on ‘worst-case scenario',-1
3469,Time to call the non-EU doctor,0
3470,Why no US region is safe from climate change,-1
3471,Climate change strike: thousands of school students protest across Australia,0
3472,The school climate strike was a new generation's activism – and I'm so proud,0
3473,Thousands of students join climate protest – video,0
3474,Schools climate strike: the best protest banners and posters,0
3475,Australia’s carbon emissions grow at fastest rate since 2004,-1
3476,I protested Vietnam and got suspended – history's on the side of climate change students,0
3477,Why rising seas will force coastal residents to move – or spend,-1
3478,"Trevor Noah: 'Like the climate, Trump's arguments are getting worse'",0
3479,China urged to lead way in efforts to save life on Earth,0
3480,"Even Republicans at odds with Trump's climate posture, poll finds",0
3481,The ticking bomb of climate change is America's biggest threat,-1
3482,"Past four years hottest on record, data shows",-1
3483,What’s Trump hiding in the climate report? That global warming’s effects are here,-1
3484,Stella McCartney to launch UN charter for sustainable fashion,0
3485,"Climate change is the biggest threat to our futures, not striking from school",0
3486,Australia's summer outlook: soaring temperatures and bushfire risk,-1
3487,"Climate change already a health emergency, say experts",-1
3488,Why water will be the next battleground in the fight against climate change,-1
3489,"Global food system is broken, say world’s science academies",-1
3490,Coastal flooding and peat bogs,-1
3491,Great Barrier Reef: record heatwave may cause another coral bleaching event,-1
3492,Carbon capture and storage gets £20m 'sensible reboot',0
3493,"Australia isn't on track to meet its 2030 emissions target, UN report says",-1
3494,Brazil reneges on hosting UN climate talks under Bolsonaro presidency,-1
3495,Hundreds of students striking over climate change descend on parliament,0
3496,How limiting greenhouse gases would substantially benefit the US economy,0
3497,"As a warming world wreaks havoc, Trump wages war on climate science",-1
3498,"World must triple efforts or face catastrophic climate change, says UN",0
3499,Trevor Noah on Trump: 'How can one man possess all the stupidity?',-1
3500,Tell us: was 2018 the year you woke up to climate change?,0
3501,"Climate-warming El Niño very likely in 2019, says UN agency",-1
3502,#MyClimateQuestions: experts and youth leaders respond – as it happened,0
3503,End of an era as Ireland closes its peat bogs 'to fight climate change',1
3504,467 ways to die on a warming globe,-1
3505,How air pollution could end up killing you,-1
3506,Trump on own administration's climate report: 'I don't believe it',-1
3507,The Guardian view on Labour’s countryside dilemma: to be green or not to be green,0
3508,I'm striking from school to protest inaction on climate change – you should too,0
3509,Flood threat may result in people being moved to new areas,-1
3510,"The climate crisis demands more than blocking roads, Extinction Rebellion",0
3511,Scott Morrison tells students striking over climate change to be 'less activist',-1
3512,We need to bring back the wildwoods of Britain to fight climate change,0
3513,#MyClimateQuestions: young Australians ask about their climate future – video,0
3514,Everything you want to know about climate change in #MyClimateQuestions,0
3515,Climate report: Trump administration downplays warnings of looming disaster,-1
3516,"She trolled Trump, but can she lead a green wave across Europe?",0
3517,Environmental protesters block access to Parliament Square,0
3518,Climate change 'will inflict substantial damage on US lives',-1
3519,Weatherwatch: where is the political will to tackle climate change?,-1
3520,The Guardian view on foreign policy: thinking small when the rest are going big,-1
3521,Tory MPs demand net-zero carbon emissions by 2050,0
3522,"Slow Arctic freeze raises risk of polar bear extinction, say scientists",-1
3523,Shorten berates Coalition on energy policy – video,0
3524,Solar geoengineering could be ‘remarkably inexpensive’ – report,1
3525,'We can't get arrested quick enough': life inside Extinction Rebellion - video ,0
3526,'It's like tobacco funding health research': should universities take money from fossil fuel?,-1
3527,"Swap gas boilers for hydrogen or miss emission targets, UK told",-1
3528,"Climate-heating greenhouse gases at record levels, says UN",-1
3529,Bill Shorten chooses to be the grown-up on energy as Coalition's toddlers have a tantrum,0
3530,Vanuatu says it may sue fossil fuel companies and other countries over climate change,0
3531,Bill Shorten unveils $15bn energy plan to help tackle climate 'disaster',1
3532,Sir David Attenborough to speak for the people at UN climate summit,0
3533,The need to act now to avoid catastrophic climate change,-1
3534,"Avoid London for days, police warn motorists, amid ‘swarming’ protests",0
3535,Climate activists block London bridges in 'swarming' protest – video ,0
3536,Labor to keep national energy guarantee in bid for climate truce,0
3537,Proud to be called a champagne socialist,-1
3538,UN shipping agency accused of secrecy over maritime pollution,-1
3539,I was arrested at a climate change protest – it was worth it,0
3540,The arts have a leading role to play in tackling climate change,1
3541,Essential reading on climate change,0
3542,"Importing gas to replace domestic supply could push emissions up 20%, AGL says",-1
3543,Dead fish to power cruise ships,0
3544,National Trust has £30m invested in fossil fuels,-1
3545,Artist Gavin Turk arrested in London climate change protest,-1
3546,France demands UK climate pledge in return for Brexit trade deal,0
3547,Dozens arrested after climate protest blocks five London bridges,-1
3548,Thousands block five London bridges to protest over climate crisis – video,0
3549,Turnbull says climate change has become a 'third rail' for Liberal party,0
3550,"‘There’s always hope’: John Kerry on Donald Trump, the US midterms and climate change – video ",-1
3551,"Policies of China, Russia and Canada threaten 5C climate change, study finds",-1
3552,Caribbean swamped by seaweed that smells like rotten eggs,-1
3553,"Underwriting coal power exposes taxpayers to billions, industry group says",-1
3554,John Kerry: Europe must tackle climate change or face migration chaos,-1
3555,Brazil's new foreign minister believes climate change is a Marxist plot,-1
3556,Longer fire seasons threaten to disrupt US-Australia firefighting cooperation,-1
3557,Big Oil v the planet is the fight of our lives. Democrats must choose a side,0
3558,'Team Oil': ex-oil worker seeks to educate legislators on climate change,-1
3559,'It was a gem': idyllic mobile home community scorched by wildfire,-1
3560,Country diary: the dry summer has left fish dangerously exposed,-1
3561,The children are rioting in the streets! They are deadly serious and perhaps our last hope,0
3562,Reef scientist Terry Hughes awarded prize for standing up to political ‘smears’,1
3563,Tree planting in UK 'must double to tackle climate change',0
3564,Claws out: crab fishermen sue 30 oil firms over climate change,1
3565,"Climate change is making hurricanes even more destructive, research finds",-1
3566,David Attenborough’s OK – blame BBC editors for environment failure,0
3567,"If celebrity victims of climate change can’t silence the deniers, who can?",-1
3568,Bristol plans to become carbon neutral by 2030,0
3569,The climate protesters ready to go to prison for the planet – video ,1
3570,Social media influencer urges young people to protest over environment,0
3571,"Closing nuclear plants risks rise in greenhouse gas emissions, report warns",-1
3572,The new green superpower? Oil giant Kazakhstan tries to wean itself off the black stuff – video,0
3573,The Earth is in a death spiral. It will take radical action to save us,-1
3574,"G20 nations still led by fossil fuel industry, climate report finds",-1
3575,Woodside Petroleum joins BHP and Rio Tinto to call for carbon price,1
3576,Half of Australia's emissions increase linked to WA's Gorgon LNG plant,-1
3577,"Warmer winters linked to higher crime rates, study finds",-1
3578,"Polar bear numbers in Canadian Arctic pose threat to Inuit, controversial report says",-1
3579,Spain plans switch to 100% renewable electricity by 2050,0
3580,Heatwaves can 'wipe out' male insect fertility,-1
3581,David Attenborough doesn’t deserve this criticism,0
3582,Climate protesters glue hands to UK government building,-1
3583,The Zinke effect: how the US interior department became a tool of big business,0
3584,"David Attenborough, television and environmental destruction",0
3585,New UK gas power station 'would breach climate commitments',-1
3586,The End of the End of the Earth by Jonathan Franzen review – hope in an age of crisis,-1
3587,Craig Kelly MP mocks climate change 'exaggeration' in presentation to Liberal party members,-1
3588,"What do midterms mean for … climate change, the economy and other issues?",0
3589,Milestone carbon pollution plan rejected by Washington state voters,-1
3590,David Attenborough has betrayed the living world he loves,-1
3591,Australian students plan school strikes to protest against climate inaction,0
3592,"Sighting of sperm whales in Arctic a sign of changing ecosystem, say scientists",-1
3593,"For us to tackle climate change, companies need to pay their tax",0
3594,The Guardian view on environmental activism: new energy is welcome,0
3595,Joseph Stiglitz: 'America should be a warning to other countries',-1
3596,"Instead of 'fair dinkum' power, how about some 'fair dinkum' action?",0
3597,UK heatwaves lasting twice as long as 50 years ago – Met Office,-1
3598,How the next election determines our climate future – Australian politics live podcast,0
3599,'It's a ghost page': EPA site's climate change section may be gone for good,-1
3600,'Precious little': Democrats lack robust climate change plan despite global crisis,-1
3601,The Guardian view on vegans: a dietary challenge,0
3602,'We feel like hermit crabs': Myanmar's climate dispossessed,-1
3603,The Guardian view on Brazil’s new president: a global danger,-1
3604,15 environmental protesters arrested at civil disobedience campaign in London,0
3605,"Glasgow's major roads, railways and hospitals at risk from climate change – study",-1
3606,Why I’m turning from law-maker to law-breaker to try to save the planet,0
3607,Electric food – the new sci-fi diet that could save our planet,0
3608,Election of Jair Bolsonaro in Brazil threatens the planet,-1
3609,There are three options in tackling climate change. Only one will work,0
3610,Mexico City's vertical gardens: seeds of change or cynical greenwashing?,-1
3611,'We've never seen this': massive Canadian glaciers shrinking rapidly,-1
